726;EST ET PERIPHERIES;ABOISSO;BEST OF;;;2020-09-04 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
727;EST ET PERIPHERIES;ABOISSO;OBV;;;2020-09-04 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
728;EST ET PERIPHERIES;ABOISSO;CHEZ  NINI;;;2020-09-04 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
729;EST ET PERIPHERIES;ABOISSO;ALICE ;;;2020-09-04 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
730;EST ET PERIPHERIES;ADZOPE;LINGOT G OR;;;2020-09-04 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
731;EST ET PERIPHERIES;ADZOPE;TITANIC;;;2020-09-04 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
732;EST ET PERIPHERIES;ADZOPE;CAPITOLE INTER;;;2020-09-04 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
733;EST ET PERIPHERIES;ADZOPE;DIGITAL CAVE;;;2020-09-04 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
734;EST ET PERIPHERIES;DABOU;POUVOIR;;;2020-09-04 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
735;EST ET PERIPHERIES;ABOISSO;PETIT BONHEUR;;;2020-09-05 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
736;EST ET PERIPHERIES;ABOISSO;BEST OF;;;2020-09-05 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
737;EST ET PERIPHERIES;ABOISSO;OBV;;;2020-09-05 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
738;EST ET PERIPHERIES;ABOISSO;CHEZ  NINI;;;2020-09-05 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
739;EST ET PERIPHERIES;ABOISSO;ALICE ;;;2020-09-05 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
740;EST ET PERIPHERIES;ADZOPE;LINGOT G OR;;;2020-09-05 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
741;EST ET PERIPHERIES;ADZOPE;TITANIC;;;2020-09-05 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
742;EST ET PERIPHERIES;ADZOPE;CAPITOLE INTER;;;2020-09-05 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
743;EST ET PERIPHERIES;ADZOPE;DIGITAL CAVE;;;2020-09-05 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
744;EST ET PERIPHERIES;DABOU;POUVOIR;;;2020-09-05 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
745;OUEST 1;SAN PEDRO;RAME VIP;;;2020-09-03 00:00;19:00:00;;45;0;0;0;2020-08-31;2020-09-06
746;OUEST 1;SAN PEDRO;SHANGHAI VIP;;;2020-09-03 00:00;19:00:00;;45;0;0;0;2020-08-31;2020-09-06
747;OUEST 1;SAN PEDRO;VOX BAR;;;2020-09-03 00:00;22:00:00;;45;0;0;0;2020-08-31;2020-09-06
748;OUEST 1;SAN PEDRO;SIPO BAR;;;2020-09-03 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
749;OUEST 1;SOUBRE;CAVE DU BONHEUR ;;;2020-09-03 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
750;OUEST 1;SOUBRE;MAQUIS RAV 4;;;2020-09-03 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
751;OUEST 1;SOUBRE;TEMPLE DU ZOUGLOU;;;2020-09-03 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
752;OUEST 1;SOUBRE;MAQUIS 1759;;;2020-09-03 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
753;OUEST 1;SOUBRE;BAR SOUBRE PARIS;;;2020-09-03 00:00;20:00:00;;40;0;0;0;2020-08-31;2020-09-06
754;OUEST 1;SAN PEDRO;VOG ;;;2020-09-03 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
755;OUEST 1;SAN PEDRO;TATAMY;;;2020-09-03 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
756;OUEST 1;SAN PEDRO;BRASSERIE;;;2020-09-03 00:00;20:00:00;;25;0;0;0;2020-08-31;2020-09-06
757;OUEST 1;GAGNOA;ZOUGLOU ONI;;;2020-09-03 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
758;OUEST 1;GAGNOA;ZOUGLOU FASHION;;;2020-09-03 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
759;OUEST 1;GAGNOA;ALLONS À GAGNOA;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
760;OUEST 1;GAGNOA;PARC DES PRINCES;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
761;OUEST 1;GAGNOA;CAVE DES ROIS;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
762;OUEST 1;GAGNOA;ESPACE COMPAGNIE;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
763;OUEST 1;SAN PEDRO;RAME VIP;;;2020-09-04 00:00;19:00:00;;45;0;0;0;2020-08-31;2020-09-06
764;OUEST 1;SAN PEDRO;SHANGHAI VIP;;;2020-09-04 00:00;19:00:00;;45;0;0;0;2020-08-31;2020-09-06
765;OUEST 1;SAN PEDRO;VOX BAR;;;2020-09-04 00:00;22:00:00;;45;0;0;0;2020-08-31;2020-09-06
766;OUEST 1;SAN PEDRO;SIPO BAR;;;2020-09-04 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
767;OUEST 1;SOUBRE;CAVE DU BONHEUR ;;;2020-09-04 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
768;OUEST 1;SOUBRE;MAQUIS RAV 4;;;2020-09-04 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
769;OUEST 1;SOUBRE;TEMPLE DU ZOUGLOU;;;2020-09-04 00:00;20:00:00;;30;0;0;0;2020-08-31;2020-09-06
770;OUEST 1;SOUBRE;MAQUIS 1759;;;2020-09-04 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
771;OUEST 1;SOUBRE;BAR SOUBRE PARIS;;;2020-09-04 00:00;20:00:00;;40;0;0;0;2020-08-31;2020-09-06
772;OUEST 1;SAN PEDRO;VOG ;;;2020-09-04 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
773;OUEST 1;SAN PEDRO;TATAMY;;;2020-09-04 00:00;20:00:00;;45;0;0;0;2020-08-31;2020-09-06
774;OUEST 1;SAN PEDRO;BRASSERIE;;;2020-09-04 00:00;20:00:00;;25;0;0;0;2020-08-31;2020-09-06
775;OUEST 1;GAGNOA;ZOUGLOU ONI;;;2020-09-04 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
776;OUEST 1;GAGNOA;ZOUGLOU FASHION;;;2020-09-04 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
